#Time,X,Y,Z
#1521389479.114434,-0.98,0.256,-0.18
1521389482.9970522,-0.988,0.264,-0.176
1521389483.0017781,-0.984,0.256,-0.184
1521389483.006513,-0.984,0.26,-0.16
1521389483.011239,-0.976,0.256,-0.172
1521389483.015892,-0.988,0.256,-0.18
1521389483.024076,-0.984,0.26,-0.18
1521389483.029991,-0.976,0.26,-0.18
1521389483.034779,-0.988,0.256,-0.18
1521389483.039643,-0.968,0.26,-0.172
1521389483.044299,-0.98,0.26,-0.168
1521389483.0584729,-0.98,0.252,-0.176
1521389483.0632548,-0.98,0.252,-0.176
1521389483.0681067,-0.984,0.26,-0.18
1521389483.0729036,-0.988,0.256,-0.184
1521389483.0830746,-0.98,0.264,-0.176
1521389483.0880647,-0.988,0.26,-0.176
1521389483.0942135,-0.984,0.26,-0.184
1521389483.0990295,-0.984,0.26,-0.184
1521389483.1039014,-0.984,0.256,-0.176
1521389483.1184843,-0.976,0.256,-0.18
1521389483.1233003,-0.98,0.256,-0.176
1521389483.1306434,-0.988,0.252,-0.18
1521389483.143356,-0.988,0.256,-0.176
1521389483.1480792,-0.98,0.256,-0.184
1521389483.152858,-0.972,0.264,-0.176
1521389483.157601,-0.976,0.256,-0.184
1521389483.1623461,-0.988,0.256,-0.176
1521389483.177058,-0.976,0.26,-0.172
1521389483.1884458,-0.98,0.256,-0.176
1521389483.1931617,-0.98,0.256,-0.176
1521389483.1984928,-0.992,0.256,-0.188
1521389483.2114367,-0.988,0.256,-0.188
1521389483.2160976,-0.984,0.26,-0.172
1521389483.2232175,-0.98,0.26,-0.172
1521389483.2279596,-0.984,0.26,-0.184
1521389483.2326374,-0.984,0.26,-0.188
1521389483.2504644,-0.984,0.264,-0.18
1521389483.2551813,-0.98,0.256,-0.184
1521389483.2600143,-0.984,0.26,-0.176
1521389483.2672422,-0.984,0.256,-0.176
1521389483.2782652,-0.988,0.252,-0.184
1521389483.2829812,-0.988,0.252,-0.184
1521389483.287749,-0.984,0.256,-0.18
1521389483.292484,-0.984,0.26,-0.176
1521389483.307114,-0.98,0.256,-0.18
1521389483.311856,-0.984,0.252,-0.18
1521389483.3166058,-0.972,0.256,-0.18
1521389483.3309207,-0.98,0.26,-0.176
1521389483.3356147,-0.98,0.256,-0.172
1521389483.3404636,-0.976,0.248,-0.176
1521389483.3451698,-0.98,0.256,-0.18
1521389483.3499496,-0.984,0.256,-0.184
1521389483.3546445,-0.984,0.256,-0.184
1521389483.3593695,-0.996,0.256,-0.172
1521389483.3640726,-0.964,0.256,-0.172
1521389483.3784664,-0.976,0.252,-0.176
1521389483.3831253,-0.984,0.252,-0.18
1521389483.3877804,-0.988,0.264,-0.192
1521389483.3925192,-0.976,0.26,-0.168
1521389483.3972492,-0.976,0.26,-0.176
1521389483.4052403,-0.988,0.252,-0.184
1521389483.409881,-0.98,0.264,-0.184
1521389483.4145312,-0.98,0.256,-0.184
1521389483.4192262,-0.984,0.26,-0.188
1521389483.423932,-0.98,0.256,-0.176
1521389483.438398,-0.988,0.256,-0.18
1521389483.44307,-0.976,0.268,-0.172
1521389483.4477549,-0.98,0.264,-0.164
1521389483.4524488,-0.988,0.256,-0.188
1521389483.4612978,-0.984,0.256,-0.184
1521389483.4675667,-0.988,0.252,-0.176
1521389483.4730957,-0.996,0.256,-0.184
1521389483.5007606,-0.988,0.256,-0.184
1521389483.5054214,-0.988,0.264,-0.176
1521389483.5112894,-0.98,0.26,-0.168
1521389483.5158875,-0.98,0.256,-0.188
1521389483.5207093,-0.984,0.256,-0.176
1521389483.5253663,-0.972,0.268,-0.176
1521389483.5300233,-0.972,0.256,-0.184
1521389483.5346813,-0.98,0.26,-0.18
1521389483.5485582,-0.98,0.256,-0.184
1521389483.553177,-0.984,0.268,-0.176
1521389483.557827,-0.98,0.272,-0.176
1521389483.562498,-0.984,0.264,-0.18
1521389483.567163,-0.984,0.264,-0.184
1521389483.583165,-0.976,0.264,-0.192
1521389483.587808,-0.98,0.256,-0.18
1521389483.592435,-0.98,0.256,-0.168
1521389483.5971189,-0.988,0.248,-0.172
1521389483.6017418,-0.976,0.26,-0.176
1521389483.6064568,-0.976,0.256,-0.16
1521389483.6208096,-0.984,0.26,-0.184
1521389483.6255317,-0.984,0.26,-0.184
1521389483.6302576,-0.988,0.264,-0.188
1521389483.6350086,-0.972,0.256,-0.18
1521389483.6486535,-0.984,0.256,-0.188
1521389483.6551833,-0.984,0.256,-0.184
1521389483.6598113,-0.972,0.256,-0.172
1521389483.6644363,-0.984,0.256,-0.176
1521389483.6691232,-0.984,0.256,-0.18
1521389483.6737552,-0.984,0.256,-0.18
1521389483.6870902,-0.968,0.256,-0.176
1521389483.69178,-0.984,0.256,-0.18
1521389483.6964152,-0.98,0.26,-0.18
1521389483.701155,-0.98,0.264,-0.176
1521389483.70601,-0.98,0.268,-0.18
1521389483.717448,-0.976,0.268,-0.176
1521389483.722014,-0.988,0.26,-0.184
1521389483.726775,-0.98,0.256,-0.176
1521389483.7314208,-0.988,0.264,-0.168
1521389483.7361567,-0.984,0.264,-0.168
1521389483.7508996,-0.972,0.252,-0.172
1521389483.7556767,-0.98,0.26,-0.172
1521389483.7607465,-0.984,0.252,-0.188
1521389483.7657666,-0.972,0.256,-0.176
1521389483.7720106,-0.98,0.264,-0.176
1521389483.7823815,-0.98,0.264,-0.18
1521389483.7872684,-0.98,0.26,-0.168
1521389483.7921383,-0.984,0.252,-0.188
1521389483.7971673,-0.992,0.252,-0.18
1521389483.8208332,-0.98,0.252,-0.18
1521389483.825515,-0.992,0.26,-0.184
1521389483.8301861,-0.98,0.264,-0.188
1521389483.838521,-0.98,0.264,-0.192
1521389483.843092,-0.976,0.26,-0.168
1521389483.847748,-0.976,0.256,-0.188
1521389483.8523889,-0.972,0.26,-0.172
1521389483.8570468,-0.972,0.272,-0.184
1521389483.8707488,-0.976,0.256,-0.18
1521389483.8753908,-0.984,0.26,-0.176
1521389483.8800087,-0.976,0.264,-0.18
1521389483.8846517,-0.98,0.264,-0.184
1521389483.8985326,-0.988,0.256,-0.176
1521389483.9032116,-0.972,0.264,-0.168
1521389483.9079566,-0.992,0.26,-0.18
1521389483.9126165,-0.98,0.24,-0.196
1521389483.9172335,-0.992,0.252,-0.188
1521389483.9218664,-0.992,0.252,-0.188
1521389483.9264634,-0.96,0.276,-0.156
1521389483.9407942,-0.98,0.256,-0.192
1521389483.945439,-0.956,0.26,-0.188
1521389483.9500911,-0.988,0.256,-0.192
1521389483.954785,-0.98,0.264,-0.184
