#Time,X,Y,Z
#1521348098.4227023,0.108,1.096,0.132
1521384346.1393905,0.424,0.832,0.28
1521384346.1438773,0.412,0.868,0.276
1521384346.1586642,0.476,0.936,0.236
1521384346.1633573,0.508,0.944,0.192
1521384346.167941,0.548,0.948,0.192
1521384346.1724663,0.564,0.96,0.16
1521384346.1770432,0.564,0.96,0.16
1521384346.181545,0.596,0.972,0.144
1521384346.192578,0.62,0.98,0.132
1521384346.19642,0.636,0.964,0.112
1521384346.201091,0.644,0.972,0.112
1521384346.205721,0.644,0.968,0.112
1521384346.2107348,0.668,0.972,0.096
1521384346.215263,0.668,0.984,0.116
1521384346.2197769,0.676,1.012,0.12
1521384346.2242768,0.692,0.992,0.116
1521384346.2287817,0.68,1.012,0.112
1521384346.2332478,0.676,1.008,0.116
1521384346.2476957,0.652,1.02,0.084
1521384346.2523196,0.652,1.028,0.068
1521384346.2573855,0.644,1.052,0.044
1521384346.2618966,0.648,1.044,0.04
1521384346.2664115,0.664,1.044,0.016
1521384346.2708824,0.66,1.048,0.016
1521384346.2852213,0.684,1.036,0.0
1521384346.2898343,0.724,0.992,0.004
1521384346.2945242,0.72,0.964,0.012
1521384346.2990553,0.744,0.936,0.016
1521384346.3035662,0.744,0.936,0.016
1521384346.3080611,0.752,0.928,0.004
1521384346.312529,0.756,0.932,0.032
1521384346.3270621,0.744,0.94,0.032
1521384346.3317,0.744,0.976,0.048
1521384346.336629,0.716,1.008,0.06
1521384346.3411338,0.712,1.024,0.052
1521384346.3456378,0.696,1.044,0.032
1521384346.3501208,0.7,1.048,0.048
1521384346.3546028,0.7,1.048,0.048
1521384346.3685596,0.72,1.072,0.02
1521384346.3731477,0.744,1.08,0.028
1521384346.3777847,0.74,1.084,0.02
1521384346.3822937,0.764,1.1,0.012
1521384346.3868287,0.78,1.104,0.012
1521384346.3913426,0.8,1.1,0.02
1521384346.3958476,0.82,1.108,0.016
1521384346.4007576,0.852,1.12,0.04
1521384346.4152994,0.852,1.12,0.04
1521384346.4199634,0.952,1.156,0.068
1521384346.4249313,0.956,1.196,0.076
1521384346.4294822,0.948,1.204,0.1
1521384346.4339452,0.936,1.216,0.08
1521384346.4385803,0.916,1.22,0.076
1521384346.4430532,0.892,1.196,0.076
1521384346.457653,0.784,1.104,0.076
1521384346.462255,0.764,1.068,0.076
1521384346.467184,0.728,1.016,0.08
1521384346.471694,0.7,0.956,0.06
1521384346.4762158,0.7,0.956,0.06
1521384346.480687,0.684,0.924,0.06
1521384346.4952457,0.672,0.856,0.068
1521384346.4999118,0.636,0.756,0.008
1521384346.5049016,0.648,0.736,0.008
1521384346.5094867,0.648,0.724,-0.008
1521384346.5139616,0.656,0.716,0.0
1521384346.5184655,0.66,0.704,0.0
1521384346.5229406,0.684,0.716,0.008
1521384346.5375884,0.684,0.772,0.036
1521384346.5421975,0.684,0.808,0.048
1521384346.5471325,0.684,0.808,0.048
1521384346.5516424,0.688,0.848,0.064
1521384346.5561543,0.672,0.884,0.056
1521384346.5606294,0.664,0.912,0.052
1521384346.575292,0.644,0.928,0.048
1521384346.579919,0.628,0.924,0.064
1521384346.585171,0.612,0.916,0.076
1521384346.5897012,0.6,0.9,0.092
1521384346.594209,0.588,0.872,0.08
1521384346.598715,0.572,0.852,0.1
1521384346.603179,0.556,0.828,0.096
1521384346.6175938,0.512,0.776,0.088
1521384346.622233,0.504,0.768,0.1
1521384346.6272209,0.492,0.756,0.104
1521384346.6317248,0.5,0.756,0.104
1521384346.6362457,0.468,0.748,0.108
1521384346.6407127,0.464,0.752,0.1
1521384346.6552756,0.456,0.752,0.116
1521384346.6599317,0.452,0.752,0.156
1521384346.6649134,0.452,0.752,0.152
1521384346.6695006,0.436,0.752,0.16
1521384346.6740046,0.448,0.764,0.176
1521384346.6785114,0.448,0.764,0.176
1521384346.6829784,0.444,0.776,0.18
1521384346.6976402,0.412,0.82,0.164
1521384346.7022612,0.412,0.848,0.156
1521384346.7071831,0.416,0.876,0.16
1521384346.7117002,0.436,0.9,0.144
1521384346.716216,0.448,0.924,0.16
1521384346.720683,0.484,0.936,0.168
1521384346.735271,0.508,0.964,0.152
1521384346.73991,0.6,1.02,0.124
1521384346.744886,0.66,1.012,0.112
1521384346.749477,0.66,1.012,0.112
1521384346.753986,0.716,1.024,0.124
1521384346.758489,0.76,1.02,0.112
1521384346.7629447,0.764,1.012,0.116
1521384346.7776136,0.78,1.032,0.092
1521384346.7822275,0.78,1.02,0.088
1521384346.7872207,0.752,1.028,0.1
1521384346.7917275,0.736,1.04,0.1
1521384346.7962506,0.692,1.056,0.076
1521384346.8007355,0.656,1.06,0.056
1521384346.8135004,0.656,1.06,0.056
1521384346.8181863,0.636,1.048,0.024
1521384346.8228004,0.644,1.04,0.04
